id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target,clean_text,full_text,label,,,,,
1.89E+18,2025-02-14 21:56:04+00:00,abidabusyif,1.87E+18,in,,0,0,0,0,https://x.com/abidabusyif/status/1890520409843380723,_mardial_,1,abidabusyif,_mardial_,MENTIONEDUSER mulyono utang menggenjot ekonomi infrastruktur dibangun insentif dikasih penerimaan pajak prabowo menyetop penghematan utang disetop ekonomi lesu masyarakat uang pajak macet,@_mardial_ Mulyono dulu banyak utang untuk menggenjot ekonomi infrastruktur dibangun insentif dikasih penerimaan pajak naik sekarang Prabowo menyetop semua itu penghematan utang disetop ekonomi jadi lesu masyarakat tidak punya uang pajak macet.,negative,,,,,
1.89E+18,2025-02-14 23:27:27+00:00,Almudattsir,1.50E+18,in,Indonesia ( kaltim) ,0,0,0,2,https://x.com/Almudattsir/status/1890543409036661130,"DedynurPalakka,prabowo",2,Almudattsir,DedynurPalakka,MENTIONEDUSER yg resinten ttg kwalitas prabowo manusia perusak konstitusi kwalitas rendah yg mendapingi prabowo MENTIONEDUSER smpai investor engan masuk simbol perusak hukum didalamnja apeloh,@DedynurPalakka Tidak ada yg resinten ttg Kwalitas Prabowo . Tetapi ada manusia perusak Konstitusi kwalitas rendah yg Mendapingi Prabowo @prabowo . Jangan smpai Investor engan Masuk karena simbol perusak hukum ada didalamnja. Apeloh !!!,negative,,,,,
1.89E+18,2025-02-14 23:34:14+00:00,nusantara1928,1.60E+18,in,"Banyuwangi, Indonesia",0,0,0,0,https://x.com/nusantara1928/status/1890545113148850465,"Gojekmilitan,prabowo",2,nusantara1928,Gojekmilitan,MENTIONEDUSER MENTIONEDUSER gak ya saham gojek,@Gojekmilitan @prabowo bisa gak ya minta saham 80% ke gojek,neutral,,,,,
1.89E+18,2025-02-15 01:57:36+00:00,Sadar_waras,7.98E+17,in,,0,0,1,1,https://x.com/Sadar_waras/status/1890581192283476099,"NgkongRoses,prabowo",2,Sadar_waras,NgkongRoses,MENTIONEDUSER MENTIONEDUSER langsung mengakui ketidakberdayaan menuntaskan mengganggu investor masuk negeri kepastian hukum benarbenar menyelesaikan permasalahan,@NgkongRoses @prabowo Secara langsung mengakui ketidakberdayaan menuntaskan apakah tidak mengganggu investor masuk ke negeri ini tanpa kepastian hukum yang benar-benar jelas untuk menyelesaikan permasalahan,negative,,,,,
1.89E+18,2025-02-15 02:24:19+00:00,jumalikaalajeng,2393506171,in,,0,0,2,3,https://x.com/jumalikaalajeng/status/1890587916415451478,"Heraloebss,prabowo",2,jumalikaalajeng,Heraloebss,MENTIONEDUSER indonesia dibawah MENTIONEDUSER madesu investor aja kabur gara ormas,@Heraloebss Indonesia dibawah @prabowo madesu. Investor aja kabur gara2 ormas #KaburAjaDulu,negative,,,,,
1.89E+18,2025-02-15 02:26:04+00:00,Maniak_dage,2454202386,in,jakarta,0,0,0,0,https://x.com/Maniak_dage/status/1890588358436331952,"Heraloebss,prabowo,kadivhumaspolri",3,Maniak_dage,Heraloebss,MENTIONEDUSER kl dibiarkan jg perang sipil ormas sdh powerfull investor masuk invest ayolah MENTIONEDUSER MENTIONEDUSER ditertibkan,@Heraloebss Kl dibiarkan nanti jg perang sipil. Ormas sekarang sdh sangat powerfull. Investor mana mau masuk invest disini. Ayolah pak @prabowo @kadivhumaspolri ditertibkan.,negative,,,,,
1.89E+18,2025-02-15 02:42:11+00:00,kangwaqfi2,1.48E+18,in,,0,1,1,10,https://x.com/kangwaqfi2/status/1890592414147952982,"prabowo,gibran_tweet",2,kangwaqfi2,prabowo,mencari solusi subsidi bbm lpgkg pkh kip bansos bs sasaran memaksakan progam mbg yg tdk sasaran fokus benahi program yg sdh jgn menuruti ego MENTIONEDUSER MENTIONEDUSER,Mencari solusi supaya Subsidi BBM lpg3kg pkh kip dan bansos bs tepat sasaran saja belum bisa Kok malah memaksakan progam MBG yg jelas2 tdk tepat sasaran. Sementara fokus benahi program2 yg sdh ada saja dulu pak jgn menuruti ego. @prabowo @gibran_tweet .,negative,,,,,
1.89E+18,2025-02-15 02:56:15+00:00,antros21,1.13E+18,in,,0,0,0,0,https://x.com/antros21/status/1890595951623966721,"AirinDatangLagi,prabowo",2,antros21,AirinDatangLagi,MENTIONEDUSER MENTIONEDUSER investor asing gak lari gimana tu,@AirinDatangLagi @prabowo Investor asing gak pada lari gimana tu !?,neutral,,,,,
1.89E+18,2025-02-15 03:45:48+00:00,alecsguns,1.11E+18,in,,0,0,0,0,https://x.com/alecsguns/status/1890608422027948395,PiCoreTeam,1,alecsguns,PiCoreTeam,MENTIONEDUSER perintis transisi membutuhkan uang fiat penggunaan pi digunakandalam aktivitas ekonomi seharihariolehsebab peran exchange konversi pi miliki dipertahankan yg msh terkunci,@PiCoreTeam _Kami para perintis pada masa transisi ini masih membutuhkan uang fiat karena penggunaan Pi belum bisa 100% digunakandalam aktivitas ekonomi kami sehari-hari.olehsebab itu peran Exchange untuk konversi sebagian kecil dari Pi yang kami miliki tetap dipertahankan yg msh terkunci,neutral,,,,,
1.89E+18,2025-02-15 04:06:50+00:00,askahiran,9.96E+17,in,"Jakarta Capital Region, Indone",0,0,0,0,https://x.com/askahiran/status/1890613714790883619,"prabowo,bang_dasco",2,askahiran,prabowo,MENTIONEDUSER MENTIONEDUSER tolong efisiensi bumn jg pertamina reward korupsi yg internal subsidi ga segede pertamina,pak @prabowo @bang_dasco tolong efisiensi bumn jg terutama pertamina banyak reward dan korupsi yg berlebihan di internal harusnya bisa subsidi ga segede itu ke pertamina...,neutral,,,,,
1.89E+18,2025-02-15 06:17:06+00:00,Ayong____,1.89E+18,in,,0,0,0,0,https://x.com/Ayong____/status/1890646500117459169,"NgkongRoses,prabowo",2,Ayong____,NgkongRoses,MENTIONEDUSER MENTIONEDUSER investor asing nice info gan,@NgkongRoses @prabowo investor asing: Nice info gan ,neutral,,,,,
1.89E+18,2025-02-15 06:18:49+00:00,DS_yantie,1.37E+18,in,,0,1,0,5,https://x.com/DS_yantie/status/1890646930235019466,64ntenq,1,DS_yantie,64ntenq,MENTIONEDUSER prabowo sadar investor investasi indonesia banyaknya korupsi,@64ntenq Prabowo secara tidak sadar malah meyakinkan investor untuk tidak investasi di Indonesia karena banyaknya korupsi ,negative,,,,,
1.89E+18,2025-02-15 06:36:54+00:00,mfss_ub,1.81E+18,in,,0,0,0,0,https://x.com/mfss_ub/status/1890651483470975065,,0,mfss_ub,,braw anak febsender bolee materi pasar modal ga yaa,braw! untuk anak FEB!!sender bolee minta materi tentang pasar modal ga yaa??,neutral,,,,,
1.89E+18,2025-02-15 06:58:33+00:00,impresionist,67537031,in,TOBA,0,1,0,0,https://x.com/impresionist/status/1890656928054837320,,0,impresionist,,subsidi bantuan sosial prabowo mengusulkan peningkatan subsidi sektor pertanian bantuan sosial masyarakat miskin diharapkan mengurangi beban ekonomi,Subsidi dan Bantuan Sosial: Prabowo juga mengusulkan peningkatan subsidi untuk sektor pertanian dan bantuan sosial bagi masyarakat miskin yang diharapkan dapat mengurangi beban ekonomi mereka.,neutral,,,,,
1.89E+18,2025-02-15 07:07:15+00:00,MardianahA17345,1.79E+18,in,,0,0,0,1,https://x.com/MardianahA17345/status/1890659120987959780,"elleelleelle212,prabowo",2,MardianahA17345,elleelleelle212,MENTIONEDUSER MENTIONEDUSER ngeri investor keindonesia gara informasi menakutkan,@elleelleelle212 @prabowo Ngeri investor datang keindonesia gara2 informasi yang menakutkan,negative,,,,,
1.89E+18,2025-02-15 10:03:13+00:00,saburu48169,1.89E+18,in,,0,0,0,0,https://x.com/saburu48169/status/1890703401584865719,prabowo,1,saburu48169,prabowo,MENTIONEDUSER pd bp prabowo subianto presiden ri menyarankan pemerintah menyediakan minyak tanah masyarakat ekonomi menengah masyarakat beli gas elpiji alokasikan subsidi gas elpiji tsb minyak tanah,@prabowo Ke pd bp Prabowo subianto selaku presiden RI kami menyarankan supaya pemerintah menyediakan kembali minyak tanah ke tengah2 masyarakat terutama ekonomi menengah ke bawah karena tak semua masyarakat mampu beli gas elpiji alokasikan subsidi gas elpiji tsb ke minyak tanah,neutral,,,,,
1.89E+18,2025-02-15 10:42:23+00:00,tigorsiagian,15556625,in,"Jakarta, Indonesia",296,251,1517,8762,https://x.com/tigorsiagian/status/1890713260220957061,,0,tigorsiagian,,reksa dana saham high risk no return,Reksa Dana Saham: High Risk No Return ,neutral,,,,,
1.89E+18,2025-02-15 11:28:21+00:00,hnirankara,8.71E+17,in,"Pekalongan Barat, Indonesia",0,7,14,104,https://x.com/hnirankara/status/1890724827008544824,,0,hnirankara,,kesimpulan kinerja kabinet prabowo tantangan mewujudkan janji pertumbuhan ekonomi kesejahteraan rakyat kabinet buncit minimnya kebijakan ekonomi signifikan tekanan inflasi salah indikator,Kesimpulan Kinerja Kabinet Prabowo dalam 120 hari pertama menunjukkan tantangan besar dalam mewujudkan janji pertumbuhan ekonomi 8% serta kesejahteraan rakyat. Kabinet yang buncit minimnya kebijakan ekonomi yang signifikan serta tekanan inflasi menjadi salah dua indikator,negative,,,,,
1.89E+18,2025-02-15 12:12:01+00:00,FayaAtika,1.45E+18,in,Sidoarjo ---- Malang Kota,12,59,88,228,https://x.com/FayaAtika/status/1890735817594736960,prabowo,1,FayaAtika,prabowo,acara hut gerinda sabtu februari MENTIONEDUSER beliau presiden dukungan jokowi kemampuan yg tersisa macan lansia tinggal mengaum pidatonya dilantik presiden omon,Di Acara HUT GERINDA hari ini Sabtu 15 februari 2025. @prabowo menegaskan beliau bisa jadi Presiden karena dukungan Jokowi Artinya... kemampuan yg tersisa dari Macan lansia itu tinggal mengaum . Semua pidatonya sejak dilantik jadi Presiden hanya omon2 https://t.co/F2iHQ5UESC,negative,,,,,
1.89E+18,2025-02-15 14:29:31+00:00,mulyana_raf,1055302040,in, Indonesia,0,0,0,1,https://x.com/mulyana_raf/status/1890770419075952942,detikcom,1,mulyana_raf,detikcom,MENTIONEDUSER kerja ekonomi serba sulit hasilnya,@detikcom 100 hari kerja ekonomi serba sulit itulah hasilnya,negative,,,,,
1.89E+18,2025-02-15 15:35:17+00:00,saludosparatii,1.32E+18,in,Indonesia,0,1,0,0,https://x.com/saludosparatii/status/1890786971649200416,"awaJasmena,bagemeee,freekuzan",3,saludosparatii,awaJasmena,MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER iya bener idealnya sih ditambah kebijakan moneter qe cut rates berlaku as kalo liat sikon global nilai tukar mata uang wkwk,@awaJasmena @bagemeee @freekuzan Iya bener idealnya keduanya sih ditambah kebijakan moneter yaitu QE dan cut rates. Tapi itu cuma berlaku di AS kalo disini masih harus liat sikon global dulu terutama nilai tukar mata uang wkwk,neutral,,,,,
1.89E+18,2025-02-15 17:56:58+00:00,xcandlous,1.32E+18,in,,0,1,0,0,https://x.com/xcandlous/status/1890822624797667712,,0,xcandlous,,muntah banget ngerjain pasar modal,muntah banget ngerjain pasar modal,neutral,,,,,
1.89E+18,2025-02-15 21:47:29+00:00,real_hnr,8.69E+17,in,ˢᵗⁱˡˡ ˢᵃᵐᵉ ᵉᵛᵉⁿ ᵃᶠᵗᵉʳ ⁰⁶⁰¹²⁰²⁰,0,1,0,0,https://x.com/real_hnr/status/1890880636807729612,,0,real_hnr,,mengotakkan faktanya rezim yg berkuasa thn ngebiarin dipermudah dikasih insentif pajak ngurus izin gampang kcl lu kena ormas rakyatnya dimiskinkan dipersulit perizinan dikasih tarif,Bukan bermaksud mengotak2kan tapi faktanya begitu dan rezim yg berkuasa 10thn terakhir kan ngebiarin hal itu malah dipermudah mereka dikasih insentif pajak ngurus izin gampang (kcl lu kena ormas) sedangkan rakyatnya? Dimiskinkan dan dipersulit perizinan dikasih tarif ,negative,,,,,
1.89E+18,2025-02-15 23:55:37+00:00,i__am__jago,1.85E+18,in,East Java ID - Melbourne AUS,0,0,0,12,https://x.com/i__am__jago/status/1890912883573239999,"bungdree,prabowo",2,i__am__jago,bungdree,MENTIONEDUSER MENTIONEDUSER investor kabur utk ikn muak rakyat lihat pemerintah jakarta pindah ikn klo bangun ikn pakai apbn,@bungdree @prabowo Investor tambah kabur apalagi utk IKN. Makin muak rakyat lihat pemerintah ada di Jakarta kalian kapan pindah ke IKN klo bangun IKN saja pakai APBN?,negative,,,,,
1.89E+18,2025-02-16 01:29:42+00:00,BANGSAygSUJUD,1.19E+18,in,,10,197,38,281,https://x.com/BANGSAygSUJUD/status/1890936562193408293,"prabowo,jokowi",2,BANGSAygSUJUD,prabowo,orang beriman menjaga silaturrohim berkasih sayang kekeluargaan presiden MENTIONEDUSER cindera mata keris kpd mantan presiden MENTIONEDUSER melangitlah indonesia rahmatnya,Seperti inilah orang2 beriman dalam menjaga silaturrohim berkasih sayang dalam kekeluargaan Presiden @prabowo memberi cindera mata berupa keris kpd mantan Presiden @jokowi Melangitlah Indonesia dalam rahmatNya https://t.co/V6qwhvQzN1,neutral,,,,,
1.89E+18,2025-02-16 01:41:50+00:00,skase_3108,1.39E+18,in,,0,1,0,0,https://x.com/skase_3108/status/1890939611867742345,,0,skase_3108,,jokowi mengelola kekuasaannya ekonomi negara malapetaka aturan ditabrak kepentingannya rakyat miskin kelas menengah terjun bebas prabowo melanjutkan gelagat nampak peraturan tatib dpr,Cara jokowi mengelola kekuasaannya dan ekonomi negara adalah sebuah malapetaka. Aturan2 ditabrak untuk kepentingannya. Rakyat dibuat miskin. Kelas menengah terjun bebas Prabowo mau melanjutkan ini? Gelagat itu nampak lewat peraturan tatib DPR,neutral,,,,,
1.89E+18,2025-02-16 03:30:05+00:00,Harjomulyo1738,1.73E+18,in,,0,0,0,1,https://x.com/Harjomulyo1738/status/1890966856233619704,"MichelAdam717,EdiKeceput2",2,Harjomulyo1738,MichelAdam717,MENTIONEDUSER MENTIONEDUSER indonesia penduduk juta menteri kisah kabinet menteri dipimpin soekarno merespons krisis sosial ekonomi amp keamanan akibat perlawanan rakyatterhadap kepemimpinannya fajar,@MichelAdam717 @EdiKeceput2 Indonesia: Jumlah penduduk 280 juta. Jumlah menteri: 100 -Kisah 'Kabinet 100 Menteri' Berakhir Kurang dari 35 Hari yang dipimpin Soekarno untuk merespons krisis sosial ekonomi &amp; keamanan akibat perlawanan rakyat.terhadap kepemimpinannya. -Fajar,neutral,,,,,
1.89E+18,2025-02-16 04:15:47+00:00,AmbalabuJomok,1.85E+18,in,,0,0,0,4,https://x.com/AmbalabuJomok/status/1890978356067229771,"sodik_20,Saham_fess",2,AmbalabuJomok,sodik_20,MENTIONEDUSER MENTIONEDUSER emang wowo kasih mbg beli alutsista puluh ratus ribu pekerja terserap mending duitnya dipake kasih insentif pajak listrik apple biat bikin pabrik orang senengnya barang gratis belanja doang,@sodik_20 @Saham_fess Emang dengan Wowo kasih MBG dan beli alutsista baru berapa puluh atau ratus ribu pekerja yang terserap? Mending duitnya dipake buat kasih insentif pajak dan listrik ke Apple biat mereka mau bikin pabrik disini Orang kok senengnya cuma bagi2 barang gratis sama belanja doang,negative,,,,,
1.89E+18,2025-02-16 04:47:29+00:00,KejuBiskuit,1.89E+18,in,,0,1,0,0,https://x.com/KejuBiskuit/status/1890986334048686366,"Cileuhan,SiButaAksara,Saham_fess",3,KejuBiskuit,Cileuhan,MENTIONEDUSER MENTIONEDUSER MENTIONEDUSER mending duitnya dipake produktif kayak kasih insentif pajak listrik investor asing biar tertarik menanamkan modal indo kayak apple kasih ratusan ribu lowongan kerja disetor dassault fincantieri kayak orang tolol,@Cileuhan @SiButaAksara @Saham_fess Mending duitnya dipake buat hal2 yang produktif kayak kasih insentif pajak dan listrik ke investor asing biar mereka tertarik menanamkan modal di Indo kayak Apple yang jelas bisa kasih ratusan ribu lowongan kerja daripada disetor ke Dassault atau Fincantieri kayak orang TOLOL,negative,,,,,
1.89E+18,2025-02-16 05:21:53+00:00,bitter_daddy,27101385,in,"Bogor, Jawa Barat",0,0,0,0,https://x.com/bitter_daddy/status/1890994989972222264,rayestu,1,bitter_daddy,rayestu,MENTIONEDUSER katakata insentif pajak dihindari mas bs dibilang bidang olahraga yg low return in term of economy,@rayestu Kata-kata insentif pajak itu bakal dihindari mas pasti. Apalagi bs dibilang bidang olahraga itu termasuk yg low return in term of economy.,neutral,,,,,
1.89E+18,2025-02-16 06:50:12+00:00,PakDe06,1.59E+18,in,,0,0,0,0,https://x.com/PakDe06/status/1891017215782109198,Mdy_Asmara1701,1,PakDe06,Mdy_Asmara1701,MENTIONEDUSER presiden remote susah kemajuan kerja blm tanda tanda ekonomi membaikmalah prediden,@Mdy_Asmara1701 SELAGI PUNYA PRESIDEN DI REMOTE SUSAH ADA KEMAJUAN KERJA BARU 100 HARI BLM ADA TANDA TANDA EKONOMI MEMBAIKMALAH MINTA JADI PREDIDEN 2029. ,negative,,,,,
1.89E+18,2025-02-16 07:03:53+00:00,fredyRichardo,3447995359,in,"Jagakarsa, Indonesia",0,0,0,0,https://x.com/fredyRichardo/status/1891020661314748883,"Dennysiregar7,prabowo",2,fredyRichardo,Dennysiregar7,MENTIONEDUSER MENTIONEDUSER cari investor emang yg ngelirik investor liat bang,@Dennysiregar7 @prabowo Cari investor ?????? Emang ada yg mau ngelirik investor liat dia bang ?? ,neutral,,,,,
1.89E+18,2025-02-16 07:07:12+00:00,triat_gnap68,1.70E+18,in,"Surakarta, Jawa Tengah",0,0,0,0,https://x.com/triat_gnap68/status/1891021493221326883,"pri_rakhman,prabowo",2,triat_gnap68,pri_rakhman,MENTIONEDUSER MENTIONEDUSER yg dipentingkan yg menjilat konconya rakyat dijadikan obyek penderita contoh mentri yg sombong niatnya tp korbannya kaum pengecer pengguna yg notabene rakyat yg ekonomi butuh subsidi bocornya,@pri_rakhman @prabowo akhirnya yg dipentingkan yg menjilat dan konco2nya. rakyat hanya dijadikan obyek penderita. Contoh: Mentri yg sombong itu niatnya baik (menurut dia) tp korbannya kan kaum pengecer dan pengguna yg notabene rakyat yg secara ekonomi butuh subsidi. Padahal selama ini bocornya di atas,negative,,,,,
1.89E+18,2025-02-16 07:14:38+00:00,__AnakKolong,1.16E+18,in,Wherever you're not lookin',12,112,247,647,https://x.com/__AnakKolong/status/1891023363382165581,prabowo,1,__AnakKolong,prabowo,awan gelap langit hitam hidup jokowi seru presiden mulyono bhw persiden MENTIONEDUSER persiden yg dukungan politik terkuat mulyono persiden negara memiliki dukungan sekuat,AWAN GELAP LANGIT HITAM | Hidup Jokowi ! seru Presiden ½ ______ Ketika Mulyono menyampaikan bhw; Persiden @prabowo adalah Persiden yg mendapatkan dukungan politik terkuat bahkan menurut Mulyono tak ada Persiden di negara mana pun yang memiliki dukungan sekuat https://t.co/NWRrUDfiTW,neutral,,,,,
1.89E+18,2025-02-16 08:50:31+00:00,abd_bekasi,116339778,in,"DKI Jakarta, Indonesia",0,1,0,0,https://x.com/abd_bekasi/status/1891047494257172928,,0,abd_bekasi,,kerugian negaranya rp triliun kerugian negara akibat investasi saham rp triliun kerugian negara akibat investasi reksa dana rp triliun jiwasraya,Kerugian negaranya adalah sebesar Rp 16 81 triliun. Terdiri dari kerugian negara (akibat) investasi saham sebesar Rp 4 65 triliun dan kerugian negara akibat investasi di reksa dana sebesar Rp 12 16 triliun (Jiwasraya),neutral,,,,,
1.89E+18,2025-02-16 10:15:11+00:00,fransiskusjurin,566014930,in,INDONESIA,0,0,0,0,https://x.com/fransiskusjurin/status/1891068802323923382,"DS_yantie,prabowo",2,fransiskusjurin,DS_yantie,MENTIONEDUSER MENTIONEDUSER anehnya yg insentif pengusaha distributor agen kali panen petani menjerit mestinya subsidi langsung kpd petaninya kelompok tani petani subsidi berdasarkan hasil panennya,@DS_yantie @prabowo Nah itu anehnya yg diberi insentif malah para pengusaha distributor agen. Setiap kali panen petani menjerit. Mestinya subsidi langsung kpd petaninya misalnya per kelompok tani tiap petani diberikan subsidi berdasarkan berapa hasil panennya.,negative,,,,,
1.89E+18,2025-02-16 12:09:26+00:00,reyaxelrod_,1.88E+18,in,Jakarta,4,5,42,202,https://x.com/reyaxelrod_/status/1891097555905430011,,0,reyaxelrod_,,kutipan menarik salah konglomerat ternama indonesia pasar modal menurutnya pasar modal sekedar jual beli saham arena mengolah batu emas ular menelan gajah berfungsi bandar,Sebuah kutipan menarik dari salah satu konglomerat ternama di Indonesia tentang pasar modal. Menurutnya pasar modal bukan sekedar tempat jual beli saham tetapi arena di mana terjadi 3 hal yaitu: - Mengolah batu menjadi emas - Ular menelan gajah - Berfungsi sebagai bandar,neutral,,,,,
1.89E+18,2025-02-16 12:59:56+00:00,ocukam,1.43E+18,in,"Rokan Hulu, Riau",0,0,0,4,https://x.com/ocukam/status/1891110261211148485,__AnakKolong,1,ocukam,__AnakKolong,MENTIONEDUSER gimana pasar modal bergairah pemimpin bergairah memalak rakyat,@__AnakKolong Gimana pasar modal bergairah ..kalau pemimpin hanya bergairah memalak rakyat,negative,,,,,
1.89E+18,2025-02-16 16:24:31+00:00,ism32673,1.84E+18,in,,0,0,0,1,https://x.com/ism32673/status/1891161749300158682,"as_siglie,Amran_Sulaiman1,prabowo",3,ism32673,as_siglie,MENTIONEDUSER maturnuwun bang MENTIONEDUSER sehat tolong pastikan harga padi sesuai hkp ditetapkan pemerintah subsidi pupuk semoga program subsidi hasil biar semangat berproduksi matrnwn presiden MENTIONEDUSER ayo sejahtera petani sejahteranya nkri,@as_siglie Maturnuwun bang @Amran_Sulaiman1 sehat2 selalu tolong pastikan harga padi sesuai HKP yang ditetapkan pemerintah. Selain subsidi pupuk semoga ada program subsidi hasil. Biar kami semangat berproduksi. Matrnwn pak presiden @prabowo ayo sejahtera petani demi sejahteranya NKRI,neutral,,,,,
1.89E+18,2025-02-16 17:51:26+00:00,citr_adewi7,1.85E+18,in,,0,0,0,0,https://x.com/citr_adewi7/status/1891183619344929127,,0,citr_adewi7,,sinergi meningkatkan efektivitas kebijakan ekonomi nasional,Sinergi meningkatkan efektivitas kebijakan ekonomi nasional. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:51:30+00:00,bakti_basuki22,1.69E+18,in,,0,0,0,0,https://x.com/bakti_basuki22/status/1891183638395416606,,0,bakti_basuki22,,gotong royong menciptakan kebijakan ekonomi inklusif,Gotong royong menciptakan kebijakan ekonomi yang lebih inklusif. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:51:33+00:00,fendy_yanto77,1.70E+18,in,,0,0,0,0,https://x.com/fendy_yanto77/status/1891183651351593401,,0,fendy_yanto77,,sinergi kebijakan ekonomi adaptif,Sinergi memastikan kebijakan ekonomi yang adaptif. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:52:12+00:00,rivaldi_ftah7,1.70E+18,in,,0,0,0,0,https://x.com/rivaldi_ftah7/status/1891183813587300396,,0,rivaldi_ftah7,,kesejahteraan masyarakat tujuan utama kebijakan ekonomi,Kesejahteraan masyarakat harus menjadi tujuan utama dalam setiap kebijakan ekonomi. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:52:27+00:00,fatea_kalina,1.68E+18,in,,0,0,0,0,https://x.com/fatea_kalina/status/1891183878712299709,,0,fatea_kalina,,kolaborasi menciptakan kebijakan ekonomi prorakyat,Kolaborasi menciptakan kebijakan ekonomi yang pro-rakyat. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:52:30+00:00,bahuw_n82,1.71E+18,in,,0,0,0,0,https://x.com/bahuw_n82/status/1891183891945320905,,0,bahuw_n82,,sinergi kuat menghasilkan kebijakan ekonomi efektif,Sinergi yang kuat akan menghasilkan kebijakan ekonomi yang lebih efektif. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:57:23+00:00,dika_nugraha90,1.85E+18,in,,0,0,0,0,https://x.com/dika_nugraha90/status/1891185119794233426,,0,dika_nugraha90,,sinergi menciptakan kebijakan ekonomi inklusif,Sinergi menciptakan kebijakan ekonomi yang lebih inklusif. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:57:27+00:00,rani_cahya03,1.70E+18,in,,0,0,0,0,https://x.com/rani_cahya03/status/1891185135199953059,,0,rani_cahya03,,sinergi menciptakan kebijakan ekonomi efektif,Sinergi menciptakan kebijakan ekonomi yang lebih efektif. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:57:38+00:00,tamarina_zalfa,1.70E+18,in,,0,0,0,0,https://x.com/tamarina_zalfa/status/1891185183182696466,,0,tamarina_zalfa,,kesejahteraan rakyat hasil kebijakan ekonomi melibatkan,Kesejahteraan rakyat adalah hasil dari kebijakan ekonomi yang melibatkan semua pihak. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:57:45+00:00,rana_kulamah,1.70E+18,in,,0,0,0,0,https://x.com/rana_kulamah/status/1891185211871756678,,0,rana_kulamah,,sinergi menghasilkan kebijakan ekonomi efektif berdampak luas,Sinergi yang baik akan menghasilkan kebijakan ekonomi yang lebih efektif dan berdampak luas. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:57:48+00:00,benny_hdyat,1.82E+18,in,,0,0,0,0,https://x.com/benny_hdyat/status/1891185222001045605,,0,benny_hdyat,,kesejahteraan rakyat prioritas utama kebijakan ekonomi,Kesejahteraan rakyat harus menjadi prioritas utama dalam setiap kebijakan ekonomi. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:58:00+00:00,warta_kuswoyo,1.71E+18,in,,0,0,0,0,https://x.com/warta_kuswoyo/status/1891185273888780554,,0,warta_kuswoyo,,kolaborasi meningkatkan efisiensi kebijakan ekonomi nasional,Kolaborasi meningkatkan efisiensi kebijakan ekonomi nasional. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:58:03+00:00,danu_wbowo,1.69E+18,in,,0,0,0,0,https://x.com/danu_wbowo/status/1891185284856897552,,0,danu_wbowo,,sinergi kuat menghasilkan kebijakan ekonomi sasaran,Sinergi yang kuat akan menghasilkan kebijakan ekonomi yang lebih tepat sasaran. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:58:28+00:00,julia_suartini,1.70E+18,in,,0,0,0,0,https://x.com/julia_suartini/status/1891185393413894415,,0,julia_suartini,,sinergi menghasilkan kebijakan ekonomi berdampak positif rakyat,Sinergi yang baik akan menghasilkan kebijakan ekonomi yang lebih berdampak positif bagi rakyat. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:58:30+00:00,rendie_ria66,1.69E+18,in,,0,0,0,0,https://x.com/rendie_ria66/status/1891185399084536250,,0,rendie_ria66,,sinergi menciptakan kebijakan ekonomi efektif,Sinergi yang baik akan menciptakan kebijakan ekonomi yang lebih efektif. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:59:19+00:00,kunto_adi58,1.84E+18,in,,0,0,0,0,https://x.com/kunto_adi58/status/1891185604819300691,,0,kunto_adi58,,sinergi kebijakan ekonomi berpihak rakyat,Sinergi memastikan kebijakan ekonomi yang berpihak pada rakyat kecil. #KolaborasiPerkuatBangsa,positive,,,,,
1.89E+18,2025-02-16 17:59:25+00:00,natalia_ssnti77,1.70E+18,in,,0,0,0,0,https://x.com/natalia_ssnti77/status/1891185629280571820,,0,natalia_ssnti77,,pemerataan kesejahteraan prioritas kebijakan ekonomi nasional,Pemerataan kesejahteraan harus menjadi prioritas dalam setiap kebijakan ekonomi nasional. #KolaborasiPerkuatBangsa,positive,,,,,
